ID;URL;Name;NameWithOwner;Stargazers;PullRequests;AcceptedPullRequests;Releases;PrimaryLanguage;createdAt;updatedAt;closedIssues;totalIssues
MDEwOlJlcG9zaXRvcnkzNjEwNDQwMzQ=;https://github.com/slidevjs/slidev;slidev;slidevjs/slidev;25589;253;212;221;TypeScript;2021-04-24T01:25:23Z;2023-02-18T09:53:26Z;510;551
MDEwOlJlcG9zaXRvcnkxMzc0NTE0MDM=;https://github.com/alibaba/nacos;nacos;alibaba/nacos;25567;3177;2266;52;Java;2018-06-15T06:49:27Z;2023-03-03T03:14:08Z;6518;6729
MDEwOlJlcG9zaXRvcnk5NzA4NjU0Mw==;https://github.com/TheAlgorithms/JavaScript;JavaScript;TheAlgorithms/JavaScript;25561;1110;681;0;JavaScript;2017-07-13T06:12:33Z;2023-03-04T05:09:21Z;168;172
MDEwOlJlcG9zaXRvcnkxMDU5MTk4MDM=;https://github.com/facebookresearch/Detectron;Detectron;facebookresearch/Detectron;25560;99;0;0;Python;2017-10-05T17:32:00Z;2023-02-21T12:42:44Z;617;922
MDEwOlJlcG9zaXRvcnkxODcyMzgzNg==;https://github.com/dromara/hutool;hutool;dromara/hutool;25539;714;346;127;Java;2014-04-13T07:23:51Z;2023-03-03T15:33:42Z;2189;2191
MDEwOlJlcG9zaXRvcnkzNjIwMTk0;https://github.com/select2/select2;select2;select2/select2;25533;1488;706;29;JavaScript;2012-03-04T18:43:12Z;2023-03-02T17:20:17Z;4670;4741
MDEwOlJlcG9zaXRvcnkzMTc3NTc=;https://github.com/Modernizr/Modernizr;Modernizr;Modernizr/Modernizr;25425;1220;798;25;JavaScript;2009-09-25T20:13:23Z;2022-10-20T11:52:34Z;1316;1482
MDEwOlJlcG9zaXRvcnkxMDI4MzQw;https://github.com/ajaxorg/ace;ace;ajaxorg/ace;25411;2053;1548;33;JavaScript;2010-10-27T10:43:36Z;2023-03-04T09:12:09Z;2773;2893
MDEwOlJlcG9zaXRvcnkyMTQ2NzExMA==;https://github.com/explosion/spaCy;spaCy;explosion/spaCy;25401;3638;3231;110;Python;2014-07-03T15:15:40Z;2023-03-01T15:02:55Z;5288;5358
MDEwOlJlcG9zaXRvcnk1OTc4Nzk=;https://github.com/Automattic/mongoose;mongoose;Automattic/mongoose;25383;2901;2275;79;JavaScript;2010-04-06T21:39:05Z;2023-03-03T19:09:15Z;9724;10002
MDEwOlJlcG9zaXRvcnk3NjA3MDc1;https://github.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers;Probabilistic-Programming-and-Bayesian-Methods-for-Hackers;CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers;25361;315;243;0;Jupyter Notebook;2013-01-14T15:46:28Z;2023-02-14T00:18:43Z;88;240
MDEwOlJlcG9zaXRvcnkxODI4MDIzNg==;https://github.com/GitbookIO/gitbook;gitbook;GitbookIO/gitbook;25360;386;214;0;JavaScript;2014-03-31T03:01:56Z;2023-03-02T05:30:09Z;0;0
MDEwOlJlcG9zaXRvcnkxMzg4NjQ3Ng==;https://github.com/zsh-users/zsh-autosuggestions;zsh-autosuggestions;zsh-users/zsh-autosuggestions;25328;192;104;0;Shell;2013-10-26T16:09:37Z;2021-06-04T22:05:04Z;425;531
R_kgDOHJsRFw;https://github.com/The-Run-Philosophy-Organization/run;run;The-Run-Philosophy-Organization/run;25313;212;167;0;;2022-04-10T05:42:40Z;2023-01-29T05:27:36Z;202;220
MDEwOlJlcG9zaXRvcnkxMTYzOTI3MDk=;https://github.com/digitalocean/nginxconfig.io;nginxconfig.io;digitalocean/nginxconfig.io;25296;204;161;0;JavaScript;2018-01-05T14:21:14Z;2023-02-09T14:09:34Z;170;210
MDEwOlJlcG9zaXRvcnkyNzU5OTM4ODU=;https://github.com/appsmithorg/appsmith;appsmith;appsmithorg/appsmith;25293;8627;7001;152;TypeScript;2020-06-30T04:07:36Z;2023-03-05T01:30:31Z;9283;12391
MDEwOlJlcG9zaXRvcnkyNzAwNDc0;https://github.com/alibaba/fastjson;fastjson;alibaba/fastjson;25194;848;418;84;Java;2011-11-03T06:58:52Z;2023-01-28T15:51:05Z;1658;3474
MDEwOlJlcG9zaXRvcnk3NTg3MDM4;https://github.com/alibaba/canal;canal;alibaba/canal;25128;605;411;26;Java;2013-01-13T10:59:52Z;2023-02-07T09:10:39Z;3114;3979
MDEwOlJlcG9zaXRvcnkxMDgyNTI4OTI=;https://github.com/proxyee-down-org/proxyee-down;proxyee-down;proxyee-down-org/proxyee-down;25115;35;16;49;Java;2017-10-25T10:07:27Z;2022-10-26T09:46:16Z;0;0
MDEwOlJlcG9zaXRvcnkxMzE3ODk0OTQ=;https://github.com/wuyouzhuguli/SpringAll;SpringAll;wuyouzhuguli/SpringAll;25111;22;1;0;Java;2018-05-02T02:48:44Z;2021-01-31T03:32:39Z;27;42
MDEwOlJlcG9zaXRvcnkxMjI0NDQyNg==;https://github.com/rstacruz/nprogress;nprogress;rstacruz/nprogress;25105;95;34;7;JavaScript;2013-08-20T13:58:02Z;2020-04-19T00:52:31Z;50;149
MDEwOlJlcG9zaXRvcnkxMjQyNTcyMzM=;https://github.com/pmndrs/react-spring;react-spring;pmndrs/react-spring;25105;484;359;46;TypeScript;2018-03-07T15:39:32Z;2023-03-01T07:57:31Z;1065;1143
MDEwOlJlcG9zaXRvcnkzMTUwNDQ5MQ==;https://github.com/labstack/echo;echo;labstack/echo;25094;878;509;98;Go;2015-03-01T17:43:01Z;2023-03-02T21:14:52Z;1277;1324
MDEwOlJlcG9zaXRvcnkxMDI1NzgzNDU=;https://github.com/coolsnowwolf/lede;lede;coolsnowwolf/lede;25086;3059;1731;4;C;2017-09-06T07:39:03Z;2023-03-04T02:39:24Z;7037;7548
MDEwOlJlcG9zaXRvcnkxNDMxNTQ3;https://github.com/encode/django-rest-framework;django-rest-framework;encode/django-rest-framework;25075;4482;2817;17;Python;2011-03-02T17:13:56Z;2023-03-03T07:04:47Z;3735;3807
MDEwOlJlcG9zaXRvcnk0NTA1NTY5Mw==;https://github.com/balena-io/etcher;etcher;balena-io/etcher;25015;1992;1689;252;TypeScript;2015-10-27T16:53:23Z;2023-03-02T17:31:34Z;1606;2012
MDEwOlJlcG9zaXRvcnkxMzEyNDgwMg==;https://github.com/influxdata/influxdb;influxdb;influxdata/influxdb;25006;10967;9495;76;Go;2013-09-26T14:31:10Z;2023-03-01T21:49:27Z;11141;12799
MDEwOlJlcG9zaXRvcnk5NTgzMTQ=;https://github.com/remy/nodemon;nodemon;remy/nodemon;24993;506;296;87;JavaScript;2010-10-03T12:50:52Z;2023-03-02T16:52:17Z;1578;1585
MDEwOlJlcG9zaXRvcnk1MzYzOTA5OQ==;https://github.com/jamiebuilds/the-super-tiny-compiler;the-super-tiny-compiler;jamiebuilds/the-super-tiny-compiler;24985;58;20;0;JavaScript;2016-03-11T04:19:18Z;2020-01-07T18:12:27Z;0;0
MDEwOlJlcG9zaXRvcnk1MTg2MzU0Nw==;https://github.com/ageron/handson-ml;handson-ml;ageron/handson-ml;24978;117;56;0;Jupyter Notebook;2016-02-16T19:48:39Z;2022-09-25T23:15:57Z;433;551
MDEwOlJlcG9zaXRvcnk0ODE4NzI=;https://github.com/hashicorp/vagrant;vagrant;hashicorp/vagrant;24977;3730;2607;5;Ruby;2010-01-21T08:34:27Z;2023-03-01T17:53:38Z;8673;9309
MDEwOlJlcG9zaXRvcnkyMDcxMTc5OTI=;https://github.com/viraptor/reverse-interview;reverse-interview;viraptor/reverse-interview;24973;94;67;0;;2019-09-08T13:38:40Z;2023-02-07T10:39:16Z;17;24
MDEwOlJlcG9zaXRvcnkyMzQyMzEzNzE=;https://github.com/gofiber/fiber;fiber;gofiber/fiber;24955;1272;1125;103;Go;2020-01-16T03:59:20Z;2023-02-28T17:14:41Z;1032;1060
MDEwOlJlcG9zaXRvcnkxMTkxNjA1NTM=;https://github.com/photoprism/photoprism;photoprism;photoprism/photoprism;24944;573;448;52;Go;2018-01-27T12:00:15Z;2023-03-04T18:40:24Z;1366;1722
MDEwOlJlcG9zaXRvcnkzNzQ0ODQ1MQ==;https://github.com/mattermost/mattermost-server;mattermost-server;mattermost/mattermost-server;24925;15049;12964;339;Go;2015-06-15T06:50:02Z;2023-03-03T19:32:40Z;6607;7189
MDEwOlJlcG9zaXRvcnkxMTI3ODU0MTQ=;https://github.com/alibaba/spring-cloud-alibaba;spring-cloud-alibaba;alibaba/spring-cloud-alibaba;24901;1155;821;32;Java;2017-12-01T20:49:15Z;2023-03-01T02:56:50Z;1626;2017
MDEwOlJlcG9zaXRvcnkxNTYwODQ1MzA=;https://github.com/ehang-io/nps;nps;ehang-io/nps;24870;100;74;59;Go;2018-11-04T13:22:51Z;2021-10-09T07:18:41Z;671;1065
MDEwOlJlcG9zaXRvcnkyMDIzNjc2MTU=;https://github.com/lyswhut/lx-music-desktop;lx-music-desktop;lyswhut/lx-music-desktop;24800;49;5;97;TypeScript;2019-08-14T14:31:08Z;2023-02-18T11:57:55Z;933;1129
MDEwOlJlcG9zaXRvcnk0NTI0MTgx;https://github.com/facebook/folly;folly;facebook/folly;24789;902;4;127;C++;2012-06-01T20:49:04Z;2023-03-03T16:34:28Z;692;1004
MDEwOlJlcG9zaXRvcnk1OTIzOTM0Nw==;https://github.com/portainer/portainer;portainer;portainer/portainer;24755;3788;3157;102;Go;2016-05-19T20:15:28Z;2023-03-03T20:13:37Z;3889;4801
MDEwOlJlcG9zaXRvcnkxMTU3MjA1NzU=;https://github.com/immerjs/immer;immer;immerjs/immer;24730;425;335;100;JavaScript;2017-12-29T12:25:47Z;2023-01-27T14:57:07Z;566;594
MDEwOlJlcG9zaXRvcnkyOTc0OTYzNQ==;https://github.com/donnemartin/data-science-ipython-notebooks;data-science-ipython-notebooks;donnemartin/data-science-ipython-notebooks;24729;57;31;0;Python;2015-01-23T19:38:29Z;2019-02-11T10:51:45Z;22;35
MDEwOlJlcG9zaXRvcnkyNTMxNTY0Mw==;https://github.com/nylas/nylas-mail;nylas-mail;nylas/nylas-mail;24728;255;139;53;JavaScript;2014-10-16T18:29:12Z;2018-06-03T22:26:00Z;2440;3420
MDEwOlJlcG9zaXRvcnk0NTQzMTg5OA==;https://github.com/bvaughn/react-virtualized;react-virtualized;bvaughn/react-virtualized;24705;623;453;4;JavaScript;2015-11-03T00:48:07Z;2022-04-23T13:14:09Z;720;1168
MDEwOlJlcG9zaXRvcnkyODY5OTQ3MQ==;https://github.com/lukasz-madon/awesome-remote-job;awesome-remote-job;lukasz-madon/awesome-remote-job;24679;769;531;0;;2015-01-02T00:31:34Z;2022-12-13T12:18:48Z;39;45
MDEwOlJlcG9zaXRvcnkyODEwNDU1;https://github.com/ggreer/the_silver_searcher;the_silver_searcher;ggreer/the_silver_searcher;24663;688;399;0;C;2011-11-19T19:50:47Z;2020-12-17T01:09:07Z;407;818
MDEwOlJlcG9zaXRvcnkzMDIxNTYzMA==;https://github.com/go-kit/kit;kit;go-kit/kit;24653;642;476;12;Go;2015-02-03T00:01:19Z;2023-03-02T02:16:12Z;519;554
MDEwOlJlcG9zaXRvcnkxMjIyNjc4Ng==;https://github.com/lovell/sharp;sharp;lovell/sharp;24643;368;249;55;JavaScript;2013-08-19T20:24:24Z;2022-12-21T15:57:10Z;3087;3206
MDEwOlJlcG9zaXRvcnk2OTM0Mzk1;https://github.com/facebook/rocksdb;rocksdb;facebook/rocksdb;24638;8251;591;170;C++;2012-11-30T06:16:18Z;2023-03-04T04:55:31Z;2264;2787
MDEwOlJlcG9zaXRvcnk0MDM3MTk3;https://github.com/ycm-core/YouCompleteMe;YouCompleteMe;ycm-core/YouCompleteMe;24616;953;738;0;Python;2012-04-16T03:12:14Z;2023-02-27T12:49:19Z;3162;3175
MDEwOlJlcG9zaXRvcnkxMTg4NTg3Mzk=;https://github.com/dwmkerr/hacker-laws;hacker-laws;dwmkerr/hacker-laws;24612;194;168;1;Shell;2018-01-25T03:46:34Z;2023-01-09T03:19:15Z;69;200
MDEwOlJlcG9zaXRvcnk0MTU5Mjc0NA==;https://github.com/AllThingsSmitty/css-protips;css-protips;AllThingsSmitty/css-protips;24608;106;54;0;;2015-08-29T12:29:03Z;2022-09-22T01:40:38Z;49;54
MDEwOlJlcG9zaXRvcnk1NDk5NDEwMw==;https://github.com/floating-ui/floating-ui;floating-ui;floating-ui/floating-ui;24601;921;747;297;TypeScript;2016-03-29T17:00:47Z;2023-03-04T03:27:54Z;1048;1060
MDEwOlJlcG9zaXRvcnkyNDU4NjMwOA==;https://github.com/cfenollosa/os-tutorial;os-tutorial;cfenollosa/os-tutorial;24596;99;11;0;C;2014-09-29T08:39:34Z;2018-11-03T00:25:59Z;98;162
MDEwOlJlcG9zaXRvcnkxNjQ1NzQ2OTM=;https://github.com/qishibo/AnotherRedisDesktopManager;AnotherRedisDesktopManager;qishibo/AnotherRedisDesktopManager;24573;191;126;43;JavaScript;2019-01-08T06:01:56Z;2023-01-19T02:37:24Z;656;812
MDEwOlJlcG9zaXRvcnkyNDI5NzEyMg==;https://github.com/veggiemonk/awesome-docker;awesome-docker;veggiemonk/awesome-docker;24548;930;847;1;;2014-09-21T17:01:48Z;2023-03-03T09:07:13Z;115;115
MDEwOlJlcG9zaXRvcnkxMTI3NjE0Nw==;https://github.com/cmderdev/cmder;cmder;cmderdev/cmder;24525;558;392;32;C++;2013-07-09T07:44:22Z;2023-02-05T14:09:23Z;2174;2202
MDEwOlJlcG9zaXRvcnkzMTM0MTk=;https://github.com/SDWebImage/SDWebImage;SDWebImage;SDWebImage/SDWebImage;24503;1280;864;124;Objective-C;2009-09-21T17:39:19Z;2023-03-03T15:12:01Z;2142;2185
MDEwOlJlcG9zaXRvcnk3MTkzMjM0OQ==;https://github.com/ray-project/ray;ray;ray-project/ray;24403;19752;16004;63;Python;2016-10-25T19:38:30Z;2023-03-04T17:26:31Z;10402;13016
MDEwOlJlcG9zaXRvcnkxNTQ2NDgxMTI=;https://github.com/hollischuang/toBeTopJavaer;toBeTopJavaer;hollischuang/toBeTopJavaer;24402;74;52;0;Java;2018-10-25T09:54:54Z;2022-12-27T11:53:42Z;70;122
MDEwOlJlcG9zaXRvcnk1MTAxMTQx;https://github.com/stedolan/jq;jq;stedolan/jq;24384;567;225;9;C;2012-07-18T19:57:25Z;2022-05-26T21:04:32Z;1303;1975
MDEwOlJlcG9zaXRvcnk3MjQwOTU0;https://github.com/powerline/fonts;fonts;powerline/fonts;24377;135;72;1;Shell;2012-12-19T13:31:50Z;2018-11-11T12:22:30Z;94;244
MDEwOlJlcG9zaXRvcnkxMDM5NTMwNTk=;https://github.com/mbeaudru/modern-js-cheatsheet;modern-js-cheatsheet;mbeaudru/modern-js-cheatsheet;24326;86;82;0;;2017-09-18T14:56:00Z;2022-04-25T08:47:55Z;40;48
MDEwOlJlcG9zaXRvcnkzMzA0MTcxMQ==;https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way;How-To-Ask-Questions-The-Smart-Way;ryanhanwu/How-To-Ask-Questions-The-Smart-Way;24320;103;94;0;JavaScript;2015-03-28T16:52:40Z;2023-02-27T02:18:26Z;21;29
MDEwOlJlcG9zaXRvcnkxMDU2NzE5Nw==;https://github.com/dokku/dokku;dokku;dokku/dokku;24310;2970;2644;237;Shell;2013-06-08T10:26:57Z;2023-02-25T05:31:16Z;2475;2513
MDEwOlJlcG9zaXRvcnkyMjExMjQz;https://github.com/apache/kafka;kafka;apache/kafka;24308;13338;6302;0;Java;2011-08-15T18:06:16Z;2023-03-04T01:00:41Z;0;0
MDEwOlJlcG9zaXRvcnkyMjA2OTUz;https://github.com/tj/commander.js;commander.js;tj/commander.js;24308;889;606;72;JavaScript;2011-08-14T21:33:58Z;2023-01-14T01:49:56Z;949;954
MDEwOlJlcG9zaXRvcnk2MDMyNTA2Mg==;https://github.com/terryum/awesome-deep-learning-papers;awesome-deep-learning-papers;terryum/awesome-deep-learning-papers;24299;73;39;0;TeX;2016-06-03T06:48:30Z;2018-10-19T07:28:41Z;11;26
MDEwOlJlcG9zaXRvcnk1OTY1MjkyOA==;https://github.com/akveo/ngx-admin;ngx-admin;akveo/ngx-admin;24298;963;337;18;TypeScript;2016-05-25T10:09:03Z;2023-02-09T16:00:28Z;1316;1714
MDEwOlJlcG9zaXRvcnk1MDcwMzg5;https://github.com/greenrobot/EventBus;EventBus;greenrobot/EventBus;24274;127;31;7;Java;2012-07-16T16:55:40Z;2022-07-11T08:00:08Z;467;572
MDEwOlJlcG9zaXRvcnk2MzQ4NDYzMg==;https://github.com/facebookresearch/fastText;fastText;facebookresearch/fastText;24264;252;12;4;HTML;2016-07-16T13:38:42Z;2022-03-04T15:19:01Z;608;1055
MDEwOlJlcG9zaXRvcnkxNjQ1NTQ4MzI=;https://github.com/ageron/handson-ml2;handson-ml2;ageron/handson-ml2;24242;124;64;0;Jupyter Notebook;2019-01-08T03:49:07Z;2023-02-04T04:34:42Z;295;482
MDEwOlJlcG9zaXRvcnk3MTI1MzA=;https://github.com/fabricjs/fabric.js;fabric.js;fabricjs/fabric.js;24157;2489;1851;120;JavaScript;2010-06-09T22:24:38Z;2023-03-05T00:30:51Z;5374;5626
MDEwOlJlcG9zaXRvcnkzNjgwNDQ4Ng==;https://github.com/tqdm/tqdm;tqdm;tqdm/tqdm;24144;506;271;120;Python;2015-06-03T13:13:14Z;2023-03-03T21:07:28Z;562;889
MDEwOlJlcG9zaXRvcnkzMDY5Nzc2MzM=;https://github.com/AMAI-GmbH/AI-Expert-Roadmap;AI-Expert-Roadmap;AMAI-GmbH/AI-Expert-Roadmap;24129;15;13;0;JavaScript;2020-10-24T21:49:40Z;2022-02-10T12:36:44Z;44;56
MDEwOlJlcG9zaXRvcnk5MzE1MjIyMw==;https://github.com/scwang90/SmartRefreshLayout;SmartRefreshLayout;scwang90/SmartRefreshLayout;24091;27;6;10;Java;2017-06-02T09:52:50Z;2022-11-10T05:39:11Z;1199;1470
MDEwOlJlcG9zaXRvcnk0NDE1MDQ5Nw==;https://github.com/remoteintech/remote-jobs;remote-jobs;remoteintech/remote-jobs;24065;1449;1096;0;JavaScript;2015-10-13T03:49:25Z;2022-11-25T23:58:11Z;132;143
MDEwOlJlcG9zaXRvcnk4MjcyOTUyOQ==;https://github.com/google/python-fire;python-fire;google/python-fire;24062;158;70;9;Python;2017-02-21T21:35:07Z;2023-02-13T20:24:46Z;169;276
MDEwOlJlcG9zaXRvcnkxMTYxNjc3MzE=;https://github.com/yuzu-emu/yuzu;yuzu;yuzu-emu/yuzu;24042;5901;5365;0;C++;2018-01-03T18:13:57Z;2023-03-04T03:51:17Z;2435;3455
MDEwOlJlcG9zaXRvcnkzNDQ1MzA2MA==;https://github.com/sindresorhus/awesome-electron;awesome-electron;sindresorhus/awesome-electron;24024;653;260;0;;2015-04-23T11:48:53Z;2023-02-18T10:00:34Z;41;41
MDEwOlJlcG9zaXRvcnkxMjMzMDM0MDI=;https://github.com/python-poetry/poetry;poetry;python-poetry/poetry;24014;2269;1537;121;Python;2018-02-28T15:23:47Z;2023-03-04T13:53:26Z;4211;4781
MDEwOlJlcG9zaXRvcnk2NDM1NTQyOQ==;https://github.com/iview/iview;iview;iview/iview;24014;1068;526;85;Vue;2016-07-28T01:52:59Z;2020-06-30T03:19:31Z;4468;5581
MDEwOlJlcG9zaXRvcnkyMjM2MjA5OQ==;https://github.com/johnpapa/angular-styleguide;angular-styleguide;johnpapa/angular-styleguide;24013;444;331;0;;2014-07-29T00:07:51Z;2017-12-02T22:25:19Z;361;424
MDEwOlJlcG9zaXRvcnkxNjAwODM3OTU=;https://github.com/SerenityOS/serenity;serenity;SerenityOS/serenity;24008;14371;12732;0;C++;2018-12-02T19:28:41Z;2023-03-04T23:39:41Z;2726;3267
MDEwOlJlcG9zaXRvcnkxMjA0MjU3Nzk=;https://github.com/lapce/lapce;lapce;lapce/lapce;24006;914;723;24;Rust;2018-02-06T08:41:06Z;2023-03-03T20:05:41Z;709;1238
MDEwOlJlcG9zaXRvcnkxODY2Njc1OA==;https://github.com/pjreddie/darknet;darknet;pjreddie/darknet;23877;256;10;0;C;2014-04-11T07:59:16Z;2022-07-17T21:26:40Z;543;2329
MDEwOlJlcG9zaXRvcnkxNjg3OTk1MjY=;https://github.com/huggingface/pytorch-image-models;pytorch-image-models;huggingface/pytorch-image-models;23875;321;219;41;Python;2019-02-02T05:51:12Z;2023-02-27T05:51:48Z;605;673
MDEwOlJlcG9zaXRvcnk0MzcyMzE2MQ==;https://github.com/helm/helm;helm;helm/helm;23858;4831;3370;170;Go;2015-10-06T01:07:32Z;2023-03-02T21:33:03Z;6696;6965
MDEwOlJlcG9zaXRvcnkxNjU4NzI4Mw==;https://github.com/dmlc/xgboost;xgboost;dmlc/xgboost;23831;4131;3439;49;C++;2014-02-06T17:28:03Z;2023-03-03T21:47:04Z;4418;4730
MDEwOlJlcG9zaXRvcnk3MDE5ODY2NA==;https://github.com/airbnb/lottie-ios;lottie-ios;airbnb/lottie-ios;23783;707;570;57;Swift;2016-10-06T22:38:38Z;2023-03-04T00:48:22Z;1161;1186
MDEwOlJlcG9zaXRvcnkyMDY2NjA1ODA=;https://github.com/facebookresearch/detectron2;detectron2;facebookresearch/detectron2;23745;577;0;10;Python;2019-09-05T21:30:20Z;2023-03-03T23:17:06Z;2954;3226
MDEwOlJlcG9zaXRvcnk0NzAyMzYwMw==;https://github.com/xuxueli/xxl-job;xxl-job;xuxueli/xxl-job;23695;420;98;31;Java;2015-11-28T12:59:34Z;2022-10-02T08:15:22Z;1716;2680
MDEwOlJlcG9zaXRvcnkzMTc4MzYyNDg=;https://github.com/GorvGoyl/Clone-Wars;Clone-Wars;GorvGoyl/Clone-Wars;23693;132;94;0;;2020-12-02T11:10:16Z;2023-02-03T07:57:30Z;62;72
MDEwOlJlcG9zaXRvcnk3OTUxMDE2Nw==;https://github.com/pypa/pipenv;pipenv;pypa/pipenv;23658;1657;1317;65;Python;2017-01-20T00:44:02Z;2023-03-01T09:26:36Z;3724;3904
MDEwOlJlcG9zaXRvcnk1MDcwOTE1Mg==;https://github.com/kataras/iris;iris;kataras/iris;23653;405;293;27;Go;2016-01-30T04:36:48Z;2023-03-03T23:13:08Z;827;906
MDEwOlJlcG9zaXRvcnkyNzcxNjg5NTc=;https://github.com/eugeneyan/applied-ml;applied-ml;eugeneyan/applied-ml;23506;221;201;0;;2020-07-04T18:57:47Z;2023-02-21T03:12:32Z;14;17
MDEwOlJlcG9zaXRvcnkxMjc3NjkyMzE=;https://github.com/DIYgod/RSSHub;RSSHub;DIYgod/RSSHub;23491;7669;6194;0;JavaScript;2018-04-02T14:43:21Z;2023-03-03T22:04:13Z;3991;4247
MDEwOlJlcG9zaXRvcnkyMDU1OTY1;https://github.com/swagger-api/swagger-ui;swagger-ui;swagger-api/swagger-ui;23489;3263;2304;254;JavaScript;2011-07-15T22:56:39Z;2023-03-02T14:56:54Z;4149;5022
MDEwOlJlcG9zaXRvcnkxMDI5NzM2NDY=;https://github.com/fastai/fastai;fastai;fastai/fastai;23478;2169;1640;48;Jupyter Notebook;2017-09-09T17:43:36Z;2023-03-01T03:56:36Z;1568;1699
MDEwOlJlcG9zaXRvcnk2MzQ3NzYxMg==;https://github.com/TheAlgorithms/C-Plus-Plus;C-Plus-Plus;TheAlgorithms/C-Plus-Plus;23476;2169;549;0;C++;2016-07-16T10:19:45Z;2023-02-06T20:11:52Z;228;254
MDEwOlJlcG9zaXRvcnkzNjAyMTIz;https://github.com/hammerjs/hammer.js;hammer.js;hammerjs/hammer.js;23432;250;114;0;JavaScript;2012-03-02T12:58:28Z;2019-05-28T17:49:24Z;762;1034
MDEwOlJlcG9zaXRvcnk1NTg4Njc5OA==;https://github.com/CymChad/BaseRecyclerViewAdapterHelper;BaseRecyclerViewAdapterHelper;CymChad/BaseRecyclerViewAdapterHelper;23431;280;191;196;Java;2016-04-10T07:40:11Z;2023-02-21T10:37:27Z;2922;3442
MDEwOlJlcG9zaXRvcnk5OTU3NTA=;https://github.com/VundleVim/Vundle.vim;Vundle.vim;VundleVim/Vundle.vim;23430;241;86;0;Vim Script;2010-10-17T23:17:53Z;2019-08-17T04:29:41Z;550;713
MDEwOlJlcG9zaXRvcnkxMzQyODI2NA==;https://github.com/ShareX/ShareX;ShareX;ShareX/ShareX;23417;1024;715;76;C#;2013-10-08T23:32:10Z;2023-03-04T20:41:48Z;5234;5726
MDEwOlJlcG9zaXRvcnkxODYwMjQyOTg=;https://github.com/nushell/nushell;nushell;nushell/nushell;23407;4571;4188;68;Rust;2019-05-10T16:59:42Z;2023-03-04T22:48:34Z;2760;3436
MDEwOlJlcG9zaXRvcnkxNjMzODczMzc=;https://github.com/seata/seata;seata;seata/seata;23403;2287;1688;35;Java;2018-12-28T08:37:22Z;2023-03-02T01:58:48Z;2454;3083
MDEwOlJlcG9zaXRvcnkyNDU3OTIzOA==;https://github.com/vuejs/devtools;devtools;vuejs/devtools;23380;409;259;84;TypeScript;2014-09-29T03:52:07Z;2023-01-31T14:34:50Z;1098;1517
MDEwOlJlcG9zaXRvcnkxMzU3Nzk2;https://github.com/emscripten-core/emscripten;emscripten;emscripten-core/emscripten;23377;10565;8889;0;C;2011-02-12T05:23:30Z;2023-03-04T01:13:45Z;6805;8058
MDEwOlJlcG9zaXRvcnk2NzcwOTgwOA==;https://github.com/react-native-elements/react-native-elements;react-native-elements;react-native-elements/react-native-elements;23369;1601;1181;84;TypeScript;2016-09-08T14:21:41Z;2023-02-18T06:45:46Z;1979;2028
MDEwOlJlcG9zaXRvcnkyOTkwMTky;https://github.com/signalapp/Signal-Android;Signal-Android;signalapp/Signal-Android;23369;2663;238;0;Java;2011-12-15T20:01:12Z;2023-03-03T15:28:27Z;9824;10066
MDEwOlJlcG9zaXRvcnkxMjE4OTg3MTc=;https://github.com/dani-garcia/vaultwarden;vaultwarden;dani-garcia/vaultwarden;23361;700;607;46;Rust;2018-02-17T22:40:20Z;2023-03-01T05:38:28Z;1519;1524
MDEwOlJlcG9zaXRvcnk0OTAxNjMyMg==;https://github.com/angular/components;components;angular/components;23344;12701;10620;355;TypeScript;2016-01-04T18:50:02Z;2023-03-01T20:47:31Z;12120;13916
MDEwOlJlcG9zaXRvcnkxMDgxMTA=;https://github.com/mongodb/mongo;mongo;mongodb/mongo;23331;1510;123;0;C++;2009-01-15T16:15:18Z;2023-03-05T01:17:30Z;0;0
MDEwOlJlcG9zaXRvcnkzMDc5NDg2OA==;https://github.com/sampotts/plyr;plyr;sampotts/plyr;23324;530;382;83;JavaScript;2015-02-14T11:33:07Z;2023-02-25T02:04:13Z;1181;1959
MDEwOlJlcG9zaXRvcnkzMTkwMjk4NDY=;https://github.com/beurtschipper/Depix;Depix;beurtschipper/Depix;23277;28;14;0;Python;2020-12-06T12:39:08Z;2022-06-16T16:41:57Z;0;0
MDEwOlJlcG9zaXRvcnk0MzA3MTA4;https://github.com/nsqio/nsq;nsq;nsqio/nsq;23261;805;658;30;Go;2012-05-12T14:37:08Z;2023-01-18T14:36:59Z;570;621
MDEwOlJlcG9zaXRvcnkxNjQ2MDgyMjI=;https://github.com/alibaba/flutter-go;flutter-go;alibaba/flutter-go;23259;189;158;4;Dart;2019-01-08T09:03:40Z;2020-10-13T08:01:37Z;0;0
MDEwOlJlcG9zaXRvcnk2NzY2NTU4;https://github.com/Netflix/Hystrix;Hystrix;Netflix/Hystrix;23220;805;672;79;Java;2012-11-19T20:14:46Z;2018-11-19T22:20:36Z;681;1023
MDEwOlJlcG9zaXRvcnk3NTg2NzcyMA==;https://github.com/wesbos/JavaScript30;JavaScript30;wesbos/JavaScript30;23210;579;149;0;HTML;2016-12-07T19:15:31Z;2023-01-27T21:14:51Z;0;0
